,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind
42833,AL132003,ISABEL,20030918,1700, L,HU,34.9N,76.2W,90
42834,AL132003,ISABEL,20030918,1800,  ,HU,35.1N,76.4W,85
42835,AL132003,ISABEL,20030919,0,  ,HU,36.7N,77.7W,65
42858,AL152003,JUAN,20030926,1200,  ,HU,31.8N,62.0W,65
42859,AL152003,JUAN,20030926,1800,  ,HU,32.5N,62.0W,70
42860,AL152003,JUAN,20030927,0,  ,HU,33.3N,62.0W,75
42861,AL152003,JUAN,20030927,600,  ,HU,34.4N,62.2W,75
42862,AL152003,JUAN,20030927,1200,  ,HU,35.2N,62.8W,75
42863,AL152003,JUAN,20030927,1800,  ,HU,35.5N,63.2W,90
42864,AL152003,JUAN,20030928,0,  ,HU,36.3N,63.6W,90
42865,AL152003,JUAN,20030928,600,  ,HU,37.1N,64.0W,90
42866,AL152003,JUAN,20030928,1200,  ,HU,38.5N,64.1W,90
42867,AL152003,JUAN,20030928,1800,  ,HU,40.2N,64.1W,90
42868,AL152003,JUAN,20030929,0,  ,HU,42.8N,63.9W,85
42869,AL152003,JUAN,20030929,300, L,HU,44.4N,63.8W,85
42870,AL152003,JUAN,20030929,600,  ,HU,46.0N,63.8W,65
42888,AL162003,KATE,20030929,1800,  ,HU,29.2N,36.8W,65
42889,AL162003,KATE,20030930,0,  ,HU,30.0N,35.4W,65
42896,AL162003,KATE,20031001,1800,  ,HU,31.7N,40.9W,65
42897,AL162003,KATE,20031002,0,  ,HU,31.1N,42.1W,65
42898,AL162003,KATE,20031002,600,  ,HU,30.3N,43.0W,75
42899,AL162003,KATE,20031002,1200,  ,HU,30.1N,43.6W,75
42900,AL162003,KATE,20031002,1800,  ,HU,29.9N,44.7W,80
42901,AL162003,KATE,20031003,0,  ,HU,29.6N,45.8W,80
42902,AL162003,KATE,20031003,600,  ,HU,29.4N,46.9W,90
42903,AL162003,KATE,20031003,1200,  ,HU,29.4N,47.8W,90
42904,AL162003,KATE,20031003,1800,  ,HU,29.6N,49.1W,100
42905,AL162003,KATE,20031004,0,  ,HU,29.9N,50.3W,100
42906,AL162003,KATE,20031004,600,  ,HU,30.1N,51.6W,100
42907,AL162003,KATE,20031004,1200,  ,HU,30.1N,52.8W,105
42908,AL162003,KATE,20031004,1800,  ,HU,30.2N,54.0W,110
42909,AL162003,KATE,20031005,0,  ,HU,30.3N,54.7W,100
42910,AL162003,KATE,20031005,600,  ,HU,30.4N,55.5W,95
42911,AL162003,KATE,20031005,1200,  ,HU,30.7N,56.1W,90
42912,AL162003,KATE,20031005,1800,  ,HU,31.4N,56.4W,85
42913,AL162003,KATE,20031006,0,  ,HU,32.3N,56.2W,80
42914,AL162003,KATE,20031006,600,  ,HU,33.5N,56.0W,80
42915,AL162003,KATE,20031006,1200,  ,HU,35.2N,55.6W,75
42916,AL162003,KATE,20031006,1800,  ,HU,36.9N,55.0W,70
42917,AL162003,KATE,20031007,0,  ,HU,38.6N,54.0W,65
43114,AL012004,ALEX,20040803,600,  ,HU,33.0N,77.4W,70
43115,AL012004,ALEX,20040803,1200,  ,HU,34.2N,76.4W,85
43116,AL012004,ALEX,20040803,1800,  ,HU,35.3N,75.2W,85
43117,AL012004,ALEX,20040804,0,  ,HU,36.0N,73.7W,80
43118,AL012004,ALEX,20040804,600,  ,HU,36.8N,72.1W,80
43119,AL012004,ALEX,20040804,1200,  ,HU,37.3N,70.2W,85
43120,AL012004,ALEX,20040804,1800,  ,HU,37.8N,68.3W,95
43121,AL012004,ALEX,20040805,0,  ,HU,38.5N,66.0W,105
43122,AL012004,ALEX,20040805,600,  ,HU,39.5N,63.1W,105
43123,AL012004,ALEX,20040805,1200,  ,HU,40.8N,59.6W,100
43124,AL012004,ALEX,20040805,1800,  ,HU,42.7N,55.0W,90
43125,AL012004,ALEX,20040806,0,  ,HU,44.5N,49.3W,75
43126,AL012004,ALEX,20040806,600,  ,HU,46.1N,44.2W,65
43182,AL032004,CHARLEY,20040811,1800,  ,HU,16.7N,76.8W,65
43183,AL032004,CHARLEY,20040812,0,  ,HU,17.4N,78.1W,65
43184,AL032004,CHARLEY,20040812,600,  ,HU,18.2N,79.3W,75
43185,AL032004,CHARLEY,20040812,1200,  ,HU,19.2N,80.7W,80
43186,AL032004,CHARLEY,20040812,1800,  ,HU,20.5N,81.6W,90
43187,AL032004,CHARLEY,20040813,0,  ,HU,21.7N,82.2W,90
43188,AL032004,CHARLEY,20040813,430, L,HU,22.7N,82.6W,105
43189,AL032004,CHARLEY,20040813,600,  ,HU,23.0N,82.6W,105
43190,AL032004,CHARLEY,20040813,1200,  ,HU,24.4N,82.9W,95
43191,AL032004,CHARLEY,20040813,1800,  ,HU,26.1N,82.4W,125
43192,AL032004,CHARLEY,20040813,1945, L,HU,26.6N,82.2W,130
43193,AL032004,CHARLEY,20040813,2045, L,HU,26.9N,82.1W,125
43194,AL032004,CHARLEY,20040814,0,  ,HU,28.1N,81.6W,75
43195,AL032004,CHARLEY,20040814,600,  ,HU,30.1N,80.8W,75
43196,AL032004,CHARLEY,20040814,1200,  ,HU,32.3N,79.7W,65
43197,AL032004,CHARLEY,20040814,1400, L,HU,33.0N,79.4W,70
43198,AL032004,CHARLEY,20040814,1600, L,HU,33.8N,78.7W,65
43209,AL042004,DANIELLE,20040815,0,  ,HU,13.8N,29.3W,65
43210,AL042004,DANIELLE,20040815,600,  ,HU,14.1N,30.8W,75
43211,AL042004,DANIELLE,20040815,1200,  ,HU,14.7N,32.1W,80
43212,AL042004,DANIELLE,20040815,1800,  ,HU,15.2N,33.5W,85
43213,AL042004,DANIELLE,20040816,0,  ,HU,16.0N,34.8W,90
43214,AL042004,DANIELLE,20040816,600,  ,HU,16.8N,36.0W,90
43215,AL042004,DANIELLE,20040816,1200,  ,HU,17.7N,37.2W,90
43216,AL042004,DANIELLE,20040816,1800,  ,HU,19.0N,38.2W,95
43217,AL042004,DANIELLE,20040817,0,  ,HU,20.3N,38.9W,95
43218,AL042004,DANIELLE,20040817,600,  ,HU,21.7N,39.6W,90
43219,AL042004,DANIELLE,20040817,1200,  ,HU,23.3N,40.0W,90
43220,AL042004,DANIELLE,20040817,1800,  ,HU,24.6N,40.3W,85
43221,AL042004,DANIELLE,20040818,0,  ,HU,25.9N,40.6W,75
43222,AL042004,DANIELLE,20040818,600,  ,HU,27.3N,40.3W,65
43265,AL062004,FRANCES,20040826,1800,  ,HU,13.3N,45.8W,65
43266,AL062004,FRANCES,20040827,0,  ,HU,13.7N,46.8W,70
43267,AL062004,FRANCES,20040827,600,  ,HU,14.2N,47.8W,75
43268,AL062004,FRANCES,20040827,1200,  ,HU,14.7N,48.5W,90
43269,AL062004,FRANCES,20040827,1800,  ,HU,15.4N,49.3W,100
43270,AL062004,FRANCES,20040828,0,  ,HU,15.9N,50.0W,100
43271,AL062004,FRANCES,20040828,600,  ,HU,16.6N,50.9W,100
43272,AL062004,FRANCES,20040828,1200,  ,HU,17.2N,51.6W,105
43273,AL062004,FRANCES,20040828,1800,  ,HU,17.7N,52.3W,115
43274,AL062004,FRANCES,20040829,0,  ,HU,18.1N,52.9W,115
43275,AL062004,FRANCES,20040829,600,  ,HU,18.4N,53.6W,115
43276,AL062004,FRANCES,20040829,1200,  ,HU,18.6N,54.4W,115
43277,AL062004,FRANCES,20040829,1800,  ,HU,18.8N,55.0W,110
43278,AL062004,FRANCES,20040830,0,  ,HU,18.9N,55.8W,105
43279,AL062004,FRANCES,20040830,600,  ,HU,19.0N,56.8W,100
43280,AL062004,FRANCES,20040830,1200,  ,HU,19.2N,58.1W,100
43281,AL062004,FRANCES,20040830,1800,  ,HU,19.4N,59.3W,110
43282,AL062004,FRANCES,20040831,0,  ,HU,19.6N,60.7W,110
43283,AL062004,FRANCES,20040831,600,  ,HU,19.8N,62.1W,115
43284,AL062004,FRANCES,20040831,1200,  ,HU,20.0N,63.5W,120
43285,AL062004,FRANCES,20040831,1800,  ,HU,20.3N,65.0W,125
43286,AL062004,FRANCES,20040901,0,  ,HU,20.6N,66.4W,120
43287,AL062004,FRANCES,20040901,600,  ,HU,21.0N,67.9W,120
43288,AL062004,FRANCES,20040901,700, P,HU,21.1N,68.1W,120
43289,AL062004,FRANCES,20040901,1200,  ,HU,21.4N,69.1W,120
43290,AL062004,FRANCES,20040901,1800,  ,HU,21.8N,70.4W,120
43291,AL062004,FRANCES,20040902,0,  ,HU,22.2N,71.4W,120
43292,AL062004,FRANCES,20040902,600,  ,HU,22.7N,72.5W,125
43293,AL062004,FRANCES,20040902,730, W,HU,22.8N,72.8W,125
43294,AL062004,FRANCES,20040902,1200,  ,HU,23.2N,73.5W,120
43295,AL062004,FRANCES,20040902,1800,  ,HU,23.8N,74.3W,115
43296,AL062004,FRANCES,20040902,1930, L,HU,24.0N,74.5W,110
43297,AL062004,FRANCES,20040903,0,  ,HU,24.2N,75.0W,105
43298,AL062004,FRANCES,20040903,530, L,HU,24.6N,75.6W,100
43299,AL062004,FRANCES,20040903,600,  ,HU,24.7N,75.7W,100
43300,AL062004,FRANCES,20040903,1000, L,HU,25.1N,76.1W,95
43301,AL062004,FRANCES,20040903,1200,  ,HU,25.3N,76.3W,95
43302,AL062004,FRANCES,20040903,1800,  ,HU,25.7N,77.1W,90
43303,AL062004,FRANCES,20040904,0,  ,HU,26.0N,77.5W,85
43304,AL062004,FRANCES,20040904,600,  ,HU,26.4N,77.9W,85
43305,AL062004,FRANCES,20040904,1000, L,HU,26.6N,78.2W,90
43306,AL062004,FRANCES,20040904,1200,  ,HU,26.8N,78.5W,90
43307,AL062004,FRANCES,20040904,1800,  ,HU,26.8N,79.1W,90
43308,AL062004,FRANCES,20040905,0,  ,HU,27.0N,79.4W,95
43309,AL062004,FRANCES,20040905,430, L,HU,27.2N,80.2W,90
43310,AL062004,FRANCES,20040905,600,  ,HU,27.2N,80.2W,90
43311,AL062004,FRANCES,20040905,1200,  ,HU,27.4N,80.7W,80
43341,AL072004,GASTON,20040829,1200,  ,HU,32.8N,79.5W,65
43342,AL072004,GASTON,20040829,1400, L,HU,33.0N,79.6W,65
43387,AL092004,IVAN,20040905,600,  ,HU,9.5N,43.4W,65
43388,AL092004,IVAN,20040905,1200,  ,HU,9.8N,45.1W,85
43389,AL092004,IVAN,20040905,1800,  ,HU,10.2N,46.8W,110
43390,AL092004,IVAN,20040906,0,  ,HU,10.6N,48.5W,115
43391,AL092004,IVAN,20040906,600,  ,HU,10.8N,50.5W,110
43392,AL092004,IVAN,20040906,1200,  ,HU,11.0N,52.5W,110
43393,AL092004,IVAN,20040906,1800,  ,HU,11.3N,54.4W,90
43394,AL092004,IVAN,20040907,0,  ,HU,11.2N,56.1W,90
43395,AL092004,IVAN,20040907,600,  ,HU,11.3N,57.8W,95
43396,AL092004,IVAN,20040907,1200,  ,HU,11.6N,59.4W,100
43397,AL092004,IVAN,20040907,1800,  ,HU,11.8N,61.1W,105
43398,AL092004,IVAN,20040907,2130, C,HU,11.9N,61.8W,110
43399,AL092004,IVAN,20040908,0,  ,HU,12.0N,62.6W,115
43400,AL092004,IVAN,20040908,600,  ,HU,12.3N,64.1W,120
43401,AL092004,IVAN,20040908,1200,  ,HU,12.6N,65.5W,120
43402,AL092004,IVAN,20040908,1800,  ,HU,13.0N,67.0W,120
43403,AL092004,IVAN,20040909,0,  ,HU,13.3N,68.3W,130
43404,AL092004,IVAN,20040909,600,  ,HU,13.7N,69.5W,140
43405,AL092004,IVAN,20040909,1200,  ,HU,14.2N,70.8W,140
43406,AL092004,IVAN,20040909,1800,  ,HU,14.7N,71.9W,130
43407,AL092004,IVAN,20040910,0,  ,HU,15.2N,72.8W,130
43408,AL092004,IVAN,20040910,600,  ,HU,15.7N,73.8W,125
43409,AL092004,IVAN,20040910,1200,  ,HU,16.2N,74.7W,125
43410,AL092004,IVAN,20040910,1800,  ,HU,16.8N,75.8W,120
43411,AL092004,IVAN,20040911,0,  ,HU,17.3N,76.5W,135
43412,AL092004,IVAN,20040911,330, C,HU,17.4N,77.2W,130
43413,AL092004,IVAN,20040911,600,  ,HU,17.4N,77.6W,130
43414,AL092004,IVAN,20040911,1200,  ,HU,17.7N,78.4W,125
43415,AL092004,IVAN,20040911,1800,  ,HU,18.0N,79.0W,145
43416,AL092004,IVAN,20040912,0,  ,HU,18.2N,79.6W,145
43417,AL092004,IVAN,20040912,600,  ,HU,18.4N,80.4W,135
43418,AL092004,IVAN,20040912,1200,  ,HU,18.8N,81.2W,135
43419,AL092004,IVAN,20040912,1415, C,HU,18.9N,81.5W,130
43420,AL092004,IVAN,20040912,1800,  ,HU,19.1N,82.1W,130
43421,AL092004,IVAN,20040913,0,  ,HU,19.5N,82.8W,140
43422,AL092004,IVAN,20040913,600,  ,HU,19.9N,83.5W,140
43423,AL092004,IVAN,20040913,1200,  ,HU,20.4N,84.1W,140
43424,AL092004,IVAN,20040913,1800,  ,HU,20.9N,84.7W,140
43425,AL092004,IVAN,20040913,2100, P,HU,22.1N,84.8W,140
43426,AL092004,IVAN,20040914,0,  ,HU,21.6N,85.1W,140
43427,AL092004,IVAN,20040914,100, C,HU,21.7N,85.2W,140
43428,AL092004,IVAN,20040914,600,  ,HU,22.4N,85.6W,140
43429,AL092004,IVAN,20040914,1200,  ,HU,23.0N,86.0W,125
43430,AL092004,IVAN,20040914,1800,  ,HU,23.7N,86.5W,120
43431,AL092004,IVAN,20040915,0,  ,HU,24.7N,87.0W,120
43432,AL092004,IVAN,20040915,600,  ,HU,25.6N,87.4W,120
43433,AL092004,IVAN,20040915,1200,  ,HU,26.7N,87.9W,115
43434,AL092004,IVAN,20040915,1800,  ,HU,27.9N,88.2W,115
43435,AL092004,IVAN,20040916,0,  ,HU,28.9N,88.2W,110
43436,AL092004,IVAN,20040916,600,  ,HU,30.0N,87.9W,105
43437,AL092004,IVAN,20040916,650, L,HU,30.2N,87.9W,105
43438,AL092004,IVAN,20040916,1200,  ,HU,31.4N,87.7W,70
43497,AL112004,JEANNE,20040916,1100, L,HU,18.6N,68.3W,70
43498,AL112004,JEANNE,20040916,1200,  ,HU,18.6N,68.5W,70
43499,AL112004,JEANNE,20040916,1800,  ,HU,18.8N,69.0W,65
43515,AL112004,JEANNE,20040920,1800,  ,HU,27.2N,71.4W,75
43516,AL112004,JEANNE,20040921,0,  ,HU,27.4N,70.8W,75
43517,AL112004,JEANNE,20040921,600,  ,HU,27.6N,70.2W,75
43518,AL112004,JEANNE,20040921,1200,  ,HU,27.6N,69.5W,75
43519,AL112004,JEANNE,20040921,1800,  ,HU,27.4N,69.2W,75
43520,AL112004,JEANNE,20040922,0,  ,HU,27.2N,68.9W,80
43521,AL112004,JEANNE,20040922,600,  ,HU,26.8N,68.7W,85
43522,AL112004,JEANNE,20040922,1200,  ,HU,26.5N,68.5W,85
43523,AL112004,JEANNE,20040922,1800,  ,HU,26.2N,68.8W,85
43524,AL112004,JEANNE,20040923,0,  ,HU,25.7N,69.0W,85
43525,AL112004,JEANNE,20040923,600,  ,HU,25.5N,69.3W,85
43526,AL112004,JEANNE,20040923,1200,  ,HU,25.5N,69.6W,80
43527,AL112004,JEANNE,20040923,1800,  ,HU,25.8N,70.0W,75
43528,AL112004,JEANNE,20040924,0,  ,HU,26.0N,70.4W,70
43529,AL112004,JEANNE,20040924,600,  ,HU,26.1N,71.2W,75
43530,AL112004,JEANNE,20040924,1200,  ,HU,26.2N,72.2W,80
43531,AL112004,JEANNE,20040924,1800,  ,HU,26.4N,73.1W,85
43532,AL112004,JEANNE,20040925,0,  ,HU,26.4N,74.3W,85
43533,AL112004,JEANNE,20040925,600,  ,HU,26.5N,75.6W,90
43534,AL112004,JEANNE,20040925,1200,  ,HU,26.6N,76.9W,100
43535,AL112004,JEANNE,20040925,1400, L,HU,26.7N,77.3W,100
43536,AL112004,JEANNE,20040925,1800,  ,HU,26.9N,78.2W,105
43537,AL112004,JEANNE,20040926,0,  ,HU,27.1N,79.4W,105
43538,AL112004,JEANNE,20040926,400, L,HU,27.2N,80.2W,105
43539,AL112004,JEANNE,20040926,600,  ,HU,27.3N,80.6W,95
43540,AL112004,JEANNE,20040926,1200,  ,HU,27.7N,81.6W,75
43560,AL122004,KARL,20040918,0,  ,HU,13.9N,37.0W,70
43561,AL122004,KARL,20040918,600,  ,HU,14.5N,38.0W,85
43562,AL122004,KARL,20040918,1200,  ,HU,15.0N,38.8W,90
43563,AL122004,KARL,20040918,1800,  ,HU,15.6N,39.7W,95
43564,AL122004,KARL,20040919,0,  ,HU,15.9N,40.8W,95
43565,AL122004,KARL,20040919,600,  ,HU,16.0N,41.6W,100
43566,AL122004,KARL,20040919,1200,  ,HU,16.3N,42.4W,105
43567,AL122004,KARL,20040919,1800,  ,HU,16.7N,43.4W,110
43568,AL122004,KARL,20040920,0,  ,HU,16.8N,44.5W,110
43569,AL122004,KARL,20040920,600,  ,HU,17.0N,45.2W,115
43570,AL122004,KARL,20040920,1200,  ,HU,17.5N,46.0W,110
43571,AL122004,KARL,20040920,1800,  ,HU,18.1N,46.5W,110
43572,AL122004,KARL,20040921,0,  ,HU,18.7N,47.0W,120
43573,AL122004,KARL,20040921,600,  ,HU,19.6N,47.3W,125
43574,AL122004,KARL,20040921,1200,  ,HU,20.8N,47.8W,120
43575,AL122004,KARL,20040921,1800,  ,HU,22.3N,48.3W,105
43576,AL122004,KARL,20040922,0,  ,HU,23.7N,48.8W,100
43577,AL122004,KARL,20040922,600,  ,HU,24.9N,49.4W,95
43578,AL122004,KARL,20040922,1200,  ,HU,26.2N,49.5W,90
43579,AL122004,KARL,20040922,1800,  ,HU,27.5N,48.7W,90
43580,AL122004,KARL,20040923,0,  ,HU,29.0N,47.7W,95
43581,AL122004,KARL,20040923,600,  ,HU,30.7N,46.3W,110
43582,AL122004,KARL,20040923,1200,  ,HU,32.5N,44.4W,105
43583,AL122004,KARL,20040923,1800,  ,HU,34.5N,43.0W,90
43584,AL122004,KARL,20040924,0,  ,HU,36.8N,41.9W,80
43585,AL122004,KARL,20040924,600,  ,HU,39.5N,41.2W,75
43586,AL122004,KARL,20040924,1200,  ,HU,42.6N,40.5W,70
43587,AL122004,KARL,20040924,1800,  ,HU,45.5N,40.5W,65
43651,AL132004,LISA,20041002,600,  ,HU,40.3N,41.6W,65
43652,AL132004,LISA,20041002,1200,  ,HU,41.6N,39.1W,65
43759,AL032005,CINDY,20050706,0,  ,HU,28.5N,90.3W,65
43760,AL032005,CINDY,20050706,300, L,HU,29.2N,90.1W,65
43793,AL042005,DENNIS,20050707,0,  ,HU,16.2N,73.0W,70
43794,AL042005,DENNIS,20050707,600,  ,HU,16.7N,74.1W,80
43795,AL042005,DENNIS,20050707,1200,  ,HU,17.6N,74.9W,90
43796,AL042005,DENNIS,20050707,1800,  ,HU,18.5N,76.1W,100
43797,AL042005,DENNIS,20050708,0,  ,HU,19.4N,77.1W,120
43798,AL042005,DENNIS,20050708,245, L,HU,19.9N,77.6W,120
43799,AL042005,DENNIS,20050708,600,  ,HU,20.3N,78.4W,110
43800,AL042005,DENNIS,20050708,1200,  ,HU,20.9N,79.5W,130
43801,AL042005,DENNIS,20050708,1800,  ,HU,22.0N,80.6W,120
43802,AL042005,DENNIS,20050708,1845, L,HU,22.1N,80.7W,120
43803,AL042005,DENNIS,20050709,0,  ,HU,22.7N,81.6W,100
43804,AL042005,DENNIS,20050709,600,  ,HU,23.4N,82.5W,75
43805,AL042005,DENNIS,20050709,1200,  ,HU,24.3N,83.4W,80
43806,AL042005,DENNIS,20050709,1800,  ,HU,25.2N,84.2W,90
43807,AL042005,DENNIS,20050710,0,  ,HU,26.1N,85.0W,110
43808,AL042005,DENNIS,20050710,600,  ,HU,27.2N,85.8W,125
43809,AL042005,DENNIS,20050710,1200,  ,HU,28.5N,86.3W,120
43810,AL042005,DENNIS,20050710,1800,  ,HU,29.9N,86.9W,110
43811,AL042005,DENNIS,20050710,1930, L,HU,30.4N,87.1W,105
43854,AL052005,EMILY,20050714,0,  ,HU,11.6N,60.2W,70
43855,AL052005,EMILY,20050714,600,  ,HU,11.9N,61.5W,75
43856,AL052005,EMILY,20050714,700, L,HU,12.0N,61.8W,75
43857,AL052005,EMILY,20050714,1200,  ,HU,12.4N,63.2W,85
43858,AL052005,EMILY,20050714,1800,  ,HU,12.9N,64.9W,100
43859,AL052005,EMILY,20050715,0,  ,HU,13.3N,66.7W,110
43860,AL052005,EMILY,20050715,600,  ,HU,13.7N,68.4W,115
43861,AL052005,EMILY,20050715,1200,  ,HU,14.1N,70.1W,115
43862,AL052005,EMILY,20050715,1800,  ,HU,14.5N,71.8W,95
43863,AL052005,EMILY,20050716,0,  ,HU,14.9N,73.4W,110
43864,AL052005,EMILY,20050716,600,  ,HU,15.4N,75.0W,120
43865,AL052005,EMILY,20050716,1200,  ,HU,15.9N,76.5W,130
43866,AL052005,EMILY,20050716,1800,  ,HU,16.4N,78.0W,135
43867,AL052005,EMILY,20050717,0,  ,HU,17.1N,79.5W,140
43868,AL052005,EMILY,20050717,600,  ,HU,17.7N,81.2W,135
43869,AL052005,EMILY,20050717,1200,  ,HU,18.3N,82.8W,130
43870,AL052005,EMILY,20050717,1800,  ,HU,18.9N,84.3W,125
43871,AL052005,EMILY,20050718,0,  ,HU,19.5N,85.8W,120
43872,AL052005,EMILY,20050718,600,  ,HU,20.3N,87.3W,115
43873,AL052005,EMILY,20050718,630, L,HU,20.3N,87.4W,115
43874,AL052005,EMILY,20050718,1200,  ,HU,21.3N,88.9W,65
43875,AL052005,EMILY,20050718,1800,  ,HU,22.0N,90.3W,65
43876,AL052005,EMILY,20050719,0,  ,HU,22.6N,91.5W,75
43877,AL052005,EMILY,20050719,600,  ,HU,23.2N,92.8W,80
43878,AL052005,EMILY,20050719,1200,  ,HU,23.7N,94.0W,80
43879,AL052005,EMILY,20050719,1800,  ,HU,24.1N,95.1W,85
43880,AL052005,EMILY,20050720,0,  ,HU,24.4N,96.1W,110
43881,AL052005,EMILY,20050720,600,  ,HU,24.6N,96.9W,110
43882,AL052005,EMILY,20050720,1200, L,HU,24.8N,97.6W,110
44021,AL092005,IRENE,20050815,0,  ,HU,34.9N,69.5W,70
44022,AL092005,IRENE,20050815,600,  ,HU,35.7N,68.7W,75
44023,AL092005,IRENE,20050815,1200,  ,HU,36.3N,67.7W,75
44024,AL092005,IRENE,20050815,1800,  ,HU,36.5N,66.5W,80
44025,AL092005,IRENE,20050816,0,  ,HU,36.6N,65.1W,80
44026,AL092005,IRENE,20050816,600,  ,HU,36.6N,64.0W,80
44027,AL092005,IRENE,20050816,1200,  ,HU,36.6N,63.0W,85
44028,AL092005,IRENE,20050816,1800,  ,HU,36.5N,62.0W,90
44029,AL092005,IRENE,20050817,0,  ,HU,36.5N,61.3W,80
44030,AL092005,IRENE,20050817,600,  ,HU,36.5N,60.6W,75
44031,AL092005,IRENE,20050817,1200,  ,HU,36.9N,59.1W,65
44032,AL092005,IRENE,20050817,1800,  ,HU,37.6N,57.3W,65
44072,AL122005,KATRINA,20050825,2230, L,HU,26.0N,80.1W,70
44073,AL122005,KATRINA,20050826,0,  ,HU,25.9N,80.3W,70
44074,AL122005,KATRINA,20050826,600,  ,HU,25.4N,81.3W,65
44075,AL122005,KATRINA,20050826,1200,  ,HU,25.1N,82.0W,75
44076,AL122005,KATRINA,20050826,1800,  ,HU,24.9N,82.6W,85
44077,AL122005,KATRINA,20050827,0,  ,HU,24.6N,83.3W,90
44078,AL122005,KATRINA,20050827,600,  ,HU,24.4N,84.0W,95
44079,AL122005,KATRINA,20050827,1200,  ,HU,24.4N,84.7W,100
44080,AL122005,KATRINA,20050827,1800,  ,HU,24.5N,85.3W,100
44081,AL122005,KATRINA,20050828,0,  ,HU,24.8N,85.9W,100
44082,AL122005,KATRINA,20050828,600,  ,HU,25.2N,86.7W,125
44083,AL122005,KATRINA,20050828,1200,  ,HU,25.7N,87.7W,145
44084,AL122005,KATRINA,20050828,1800,  ,HU,26.3N,88.6W,150
44085,AL122005,KATRINA,20050829,0,  ,HU,27.2N,89.2W,140
44086,AL122005,KATRINA,20050829,600,  ,HU,28.2N,89.6W,125
44087,AL122005,KATRINA,20050829,1110, L,HU,29.3N,89.6W,110
44088,AL122005,KATRINA,20050829,1200,  ,HU,29.5N,89.6W,110
44089,AL122005,KATRINA,20050829,1445, L,HU,30.2N,89.6W,105
44090,AL122005,KATRINA,20050829,1800,  ,HU,31.1N,89.6W,80
44134,AL142005,MARIA,20050904,600,  ,HU,27.5N,55.1W,65
44135,AL142005,MARIA,20050904,1200,  ,HU,28.6N,55.5W,65
44136,AL142005,MARIA,20050904,1800,  ,HU,29.6N,56.0W,75
44137,AL142005,MARIA,20050905,0,  ,HU,30.2N,56.5W,75
44138,AL142005,MARIA,20050905,600,  ,HU,30.9N,56.8W,80
44139,AL142005,MARIA,20050905,1200,  ,HU,31.5N,56.8W,85
44140,AL142005,MARIA,20050905,1800,  ,HU,32.1N,56.7W,90
44141,AL142005,MARIA,20050906,0,  ,HU,32.6N,56.6W,100
44142,AL142005,MARIA,20050906,600,  ,HU,33.0N,56.5W,90
44143,AL142005,MARIA,20050906,1200,  ,HU,33.5N,56.0W,80
44144,AL142005,MARIA,20050906,1800,  ,HU,33.9N,55.4W,75
44145,AL142005,MARIA,20050907,0,  ,HU,34.4N,54.6W,65
44146,AL142005,MARIA,20050907,600,  ,HU,34.8N,53.3W,70
44147,AL142005,MARIA,20050907,1200,  ,HU,35.6N,51.8W,75
44148,AL142005,MARIA,20050907,1800,  ,HU,36.5N,50.8W,75
44149,AL142005,MARIA,20050908,0,  ,HU,37.2N,49.9W,70
44150,AL142005,MARIA,20050908,600,  ,HU,37.9N,49.0W,65
44151,AL142005,MARIA,20050908,1200,  ,HU,38.7N,48.0W,65
44152,AL142005,MARIA,20050908,1800,  ,HU,39.1N,47.2W,65
44181,AL152005,NATE,20050907,1200,  ,HU,28.9N,66.2W,65
44182,AL152005,NATE,20050907,1800,  ,HU,29.3N,66.0W,70
44183,AL152005,NATE,20050908,0,  ,HU,29.6N,65.7W,75
44184,AL152005,NATE,20050908,600,  ,HU,30.0N,65.0W,75
44185,AL152005,NATE,20050908,1200,  ,HU,30.5N,63.8W,75
44186,AL152005,NATE,20050908,1800,  ,HU,31.4N,62.7W,75
44187,AL152005,NATE,20050909,0,  ,HU,32.6N,61.1W,80
44188,AL152005,NATE,20050909,600,  ,HU,33.4N,59.1W,70
44189,AL152005,NATE,20050909,1200,  ,HU,34.0N,55.8W,65
44215,AL162005,OPHELIA,20050909,0,  ,HU,28.6N,79.3W,65
44218,AL162005,OPHELIA,20050909,1800,  ,HU,29.8N,78.5W,65
44221,AL162005,OPHELIA,20050910,1200,  ,HU,31.5N,76.6W,65
44222,AL162005,OPHELIA,20050910,1800,  ,HU,31.7N,76.2W,70
44223,AL162005,OPHELIA,20050911,0,  ,HU,31.8N,75.9W,70
44224,AL162005,OPHELIA,20050911,600,  ,HU,31.7N,75.9W,75
44225,AL162005,OPHELIA,20050911,1200,  ,HU,31.6N,75.7W,70
44226,AL162005,OPHELIA,20050911,1800,  ,HU,31.4N,75.9W,65
44235,AL162005,OPHELIA,20050914,0,  ,HU,32.6N,78.1W,65
44236,AL162005,OPHELIA,20050914,600,  ,HU,32.9N,78.0W,70
44237,AL162005,OPHELIA,20050914,1200,  ,HU,33.4N,77.7W,75
44238,AL162005,OPHELIA,20050914,1800,  ,HU,33.9N,77.5W,75
44239,AL162005,OPHELIA,20050915,0,  ,HU,34.2N,76.9W,75
44240,AL162005,OPHELIA,20050915,600,  ,HU,34.5N,76.3W,70
44241,AL162005,OPHELIA,20050915,1200,  ,HU,34.7N,75.8W,65
44242,AL162005,OPHELIA,20050915,1800,  ,HU,34.7N,75.6W,65
